0.0,0.98335
0.0,0.92275
0.0,0.85137
0.0,0.82665
0.0,0.96797
0.0,0.96196
0.0,0.92668
0.0,0.93811
0.0,0.93442
0.0,0.90437
0.0,0.94578
0.0,0.95368
0.0,0.95378
0.0,0.97151
0.0,0.90458
0.0,0.96465
0.0,0.90559
0.05463,1.0
0.021088,1.0
0.0,0.86901
0.006682,1.0
0.010568,1.0
0.0,0.88499
0.0,0.9267
0.0,0.96462
0.0,0.87387
0.0,0.97518
0.0,0.86997
0.048721,1.0
0.0,0.95932
0.0,0.88116
0.0,0.83219
0.0,0.96014
0.0,0.92462
0.0,0.85045
0.0,0.86845
0.031,1.0
0.0,0.91416
0.0,0.93304
0.0,0.7946
0.0,0.84845
0.041969,1.0
0.0,0.93199
0.0,0.82685
0.10384,1.0
0.0,0.83317
0.0,0.83931
0.011881,0.9795
0.0,0.89849
0.0,0.93009
0.0,0.84325
0.0056997,1.0
0.0,0.92011
0.0,0.98165
0.0,0.87424
0.012035,0.99414
0.0,0.85064
0.0,0.90844
0.0,0.94903
0.0,0.96385
0.0,0.99282
0.0,0.85875
0.044958,1.0
0.0,0.8897
0.0,0.91264
0.0,0.95259
0.0,0.93507
0.0,0.8645
0.042568,1.0
0.0,0.81449
0.0,0.98608
0.0,0.84804
0.0,0.95351
0.046559,1.0
0.0,0.97224
0.01951,1.0
0.0,0.91605
0.0,0.96089
0.04653,0.99685
0.0,0.90587
0.0059476,0.96958
0.051251,1.0
0.0,0.86779
0.018033,1.0
0.070258,1.0
0.0,0.87815
0.0,0.79669
0.0,0.91343
0.0,0.91617
4.7971e-06,1.0
0.031356,1.0
0.0,0.95909
0.0,0.89943
0.0,0.83787
0.0,0.93706
0.0,0.89974
0.0,0.80116
0.0,0.88275
0.0,0.85242
0.00162,1.0
0.0,0.92514
0.0,0.89997
0.0,0.89644
0.0,0.94894
0.0,0.99085
0.019156,0.97659
0.021349,1.0
0.058955,1.0
0.0,0.91456
0.0,0.94942
0.068203,1.0
0.0,0.81658
0.0,0.90747
0.0,0.81078
0.0,0.89346
0.0,0.91525
0.0,0.86548
0.0,0.87179
0.0,0.85502
0.0,0.87976
0.032062,1.0
0.0,0.93418
0.0,0.80212
0.0,0.80395
0.076991,1.0
0.0,0.97683
0.0,0.82424
0.0,0.96208
0.0,0.77748
0.0,0.98374
0.0083522,1.0
0.0,0.92059
0.0,0.87866
0.0,0.87465
0.0,0.95385
0.071659,1.0
0.0,0.86327
0.0,0.90281
0.0,0.83895
0.078728,1.0
0.0,0.92738
0.0,0.81932
0.0,0.82481
0.030468,1.0
0.0,0.88505
0.0,0.98597
0.0,0.94717
0.0,0.93818
0.0,0.93786
0.0042808,1.0
0.073984,1.0
0.0,0.99457
0.0,0.82118
0.0,0.82596
0.0,0.90756
0.0,0.95798
0.042628,0.99449
0.0,0.98421
0.0,0.97537
0.048013,0.99788
0.0,0.96598
0.0,0.89068
0.0,0.83765
0.0,0.83673
0.096678,1.0
0.0,0.86559
0.0,0.95836
0.0,0.97824
0.0,0.99927
0.0,0.96188
0.0062984,1.0
0.0,0.87935
0.0,0.77591
0.0,0.9956
0.0,0.93709
0.0,0.89507
0.0,0.95372
0.0090189,1.0
0.014276,1.0
0.0,0.91172
0.0,0.80513
0.015317,1.0
0.0,0.90874
0.020827,1.0
0.032264,1.0
0.0,0.99637
0.0097316,1.0
0.034374,1.0
0.0,0.95436
0.0,0.87656
0.0,0.96031
0.0,0.80732
0.0016993,1.0
0.0,0.98075
0.0,0.97348
0.0,0.92454
0.0,0.92395
0.0032416,1.0
0.0,0.99159
0.041968,0.98639
0.0,0.92147
0.0,0.88691
0.0,0.91534
0.0,0.93969
0.0,0.88426
0.0,0.88879
0.064985,1.0
0.0,0.98625
0.0,0.93831
0.0,0.78009
0.0,0.93867
0.0,0.9652
0.0,0.80602
0.0,0.98811
0.014538,1.0
0.0,0.94618
0.0,0.94515
0.0,0.88028
0.0,0.81411
0.0,0.85271
0.0,0.96337
